onset	duration	sample	event_code	cond_code	sub_block	trial	focus_modality
672.532	n/a	168134	1	3	120	1170	auditory
672.884	n/a	168222	11	3	120	1171	auditory
673.528	n/a	168383	11	3	120	1172	auditory
674.188	n/a	168548	10	3	120	1173	auditory
674.42	n/a	168606	14	3	120	1174	auditory
674.916	n/a	168730	11	3	120	1175	auditory
675.332	n/a	168834	14	3	120	1176	auditory
676.124	n/a	169032	11	3	120	1177	auditory
676.74	n/a	169186	10	3	120	1178	auditory
677.468	n/a	169368	14	3	120	1179	auditory
678.164	n/a	169542	14	3	120	1180	auditory
678.528	n/a	169633	14	3	120	1181	auditory
679.024	n/a	169757	11	3	120	1182	auditory
679.624	n/a	169907	11	3	120	1183	auditory
679.832	n/a	169959	2	3	121	1183	visual
680.156	n/a	170040	13	3	121	1184	visual
680.448	n/a	170113	9	3	121	1185	visual
680.964	n/a	170242	8	3	121	1186	visual
681.296	n/a	170325	12	3	121	1187	visual
681.54	n/a	170386	13	3	121	1188	visual
682.156	n/a	170540	12	3	121	1189	visual
682.54	n/a	170636	8	3	121	1190	visual
682.936	n/a	170735	12	3	121	1191	visual
683.024	n/a	170757	201	3	121	1191	visual
683.432	n/a	170859	13	3	121	1192	visual
684.244	n/a	171062	12	3	121	1193	visual
684.824	n/a	171207	13	3	121	1194	visual
685.372	n/a	171344	12	3	121	1195	visual
685.752	n/a	171439	12	3	121	1196	visual
689.148	n/a	172288	202	3	121	1196	visual
697.14	n/a	174286	2	3	122	1196	visual
697.64	n/a	174411	12	3	122	1197	visual
698.02	n/a	174506	13	3	122	1198	visual
698.52	n/a	174631	12	3	122	1199	visual
698.82	n/a	174706	13	3	122	1200	visual
699.164	n/a	174792	12	3	122	1201	visual
699.8	n/a	174951	13	3	122	1202	visual
700.16	n/a	175041	9	3	122	1203	visual
700.584	n/a	175147	13	3	122	1204	visual
701.172	n/a	175294	12	3	122	1205	visual
701.468	n/a	175368	12	3	122	1206	visual
702.244	n/a	175562	13	3	122	1207	visual
702.612	n/a	175654	12	3	122	1208	visual
703.224	n/a	175807	1	3	123	1208	auditory
703.572	n/a	175894	11	3	123	1209	auditory
704.352	n/a	176089	11	3	123	1210	auditory
705.08	n/a	176271	10	3	123	1211	auditory
705.344	n/a	176337	14	3	123	1212	auditory
705.844	n/a	176462	11	3	123	1213	auditory
706.156	n/a	176540	14	3	123	1214	auditory
706.612	n/a	176654	11	3	123	1215	auditory
707.26	n/a	176816	11	3	123	1216	auditory
707.748	n/a	176938	10	3	123	1217	auditory
708.46	n/a	177116	14	3	123	1218	auditory
709.192	n/a	177299	14	3	123	1219	auditory
709.404	n/a	177352	14	3	123	1220	auditory
709.908	n/a	177478	11	3	123	1221	auditory
710.156	n/a	177540	2	3	124	1221	visual
710.548	n/a	177638	12	3	124	1222	visual
711.044	n/a	177762	12	3	124	1223	visual
711.672	n/a	177919	13	3	124	1224	visual
712.36	n/a	178091	9	3	124	1225	visual
712.668	n/a	178168	12	3	124	1226	visual
713.284	n/a	178322	12	3	124	1227	visual
714.06	n/a	178516	13	3	124	1228	visual
714.756	n/a	178690	12	3	124	1229	visual
715.156	n/a	178790	12	3	124	1230	visual
715.84	n/a	178961	1	3	125	1230	auditory
716.28	n/a	179071	11	3	125	1231	auditory
716.572	n/a	179144	11	3	125	1232	auditory
717.292	n/a	179324	14	3	125	1233	auditory
717.972	n/a	179494	14	3	125	1234	auditory
718.208	n/a	179553	7	3	125	1235	auditory
718.568	n/a	179643	201	3	125	1235	auditory
718.78	n/a	179696	11	3	125	1236	auditory
719.296	n/a	179825	14	3	125	1237	auditory
719.52	n/a	179881	11	3	125	1238	auditory
719.992	n/a	179999	11	3	125	1239	auditory
720.352	n/a	180089	2	3	126	1239	visual
720.824	n/a	180207	12	3	126	1240	visual
721.616	n/a	180405	8	3	126	1241	visual
721.932	n/a	180484	201	3	126	1241	visual
722.1	n/a	180526	12	3	126	1242	visual
722.544	n/a	180637	12	3	126	1243	visual
722.928	n/a	180733	12	3	126	1244	visual
723.624	n/a	180907	12	3	126	1245	visual
724.296	n/a	181075	1	3	127	1245	auditory
724.716	n/a	181180	14	3	127	1246	auditory
725.232	n/a	181309	11	3	127	1247	auditory
725.62	n/a	181406	7	3	127	1248	auditory
725.928	n/a	181483	11	3	127	1249	auditory
726.452	n/a	181614	201	3	127	1249	auditory
726.636	n/a	181660	11	3	127	1250	auditory
727.252	n/a	181814	14	3	127	1251	auditory
727.536	n/a	181885	11	3	127	1252	auditory
728.312	n/a	182079	11	3	127	1253	auditory
728.588	n/a	182148	2	3	128	1253	visual
729.024	n/a	182257	13	3	128	1254	visual
729.472	n/a	182369	8	3	128	1255	visual
729.776	n/a	182445	201	3	128	1255	visual
729.836	n/a	182460	12	3	128	1256	visual
730.188	n/a	182548	13	3	128	1257	visual
730.664	n/a	182667	12	3	128	1258	visual
731.08	n/a	182771	8	3	128	1259	visual
731.36	n/a	182841	12	3	128	1260	visual
731.568	n/a	182893	201	3	128	1260	visual
731.948	n/a	182988	13	3	128	1261	visual
732.72	n/a	183181	12	3	128	1262	visual
733.008	n/a	183253	9	3	128	1263	visual
733.232	n/a	183309	12	3	128	1264	visual
733.892	n/a	183474	1	3	129	1264	auditory
734.244	n/a	183562	14	3	129	1265	auditory
734.856	n/a	183715	7	3	129	1266	auditory
735.284	n/a	183822	201	3	129	1266	auditory
735.592	n/a	183899	11	3	129	1267	auditory
735.9	n/a	183976	11	3	129	1268	auditory
736.356	n/a	184090	11	3	129	1269	auditory
736.924	n/a	184232	7	3	129	1270	auditory
737.26	n/a	184316	14	3	129	1271	auditory
737.388	n/a	184348	201	3	129	1271	auditory
737.648	n/a	184413	11	3	129	1272	auditory
737.932	n/a	184484	11	3	129	1273	auditory
738.308	n/a	184578	2	3	130	1273	visual
738.776	n/a	184695	13	3	130	1274	visual
739.016	n/a	184755	8	3	130	1275	visual
739.312	n/a	184829	13	3	130	1276	visual
739.852	n/a	184964	201	3	130	1276	visual
739.976	n/a	184995	12	3	130	1277	visual
740.64	n/a	185161	8	3	130	1278	visual
740.972	n/a	185244	12	3	130	1279	visual
741.384	n/a	185347	201	3	130	1279	visual
741.732	n/a	185434	13	3	130	1280	visual
742.264	n/a	185567	8	3	130	1281	visual
742.596	n/a	185650	201	3	130	1281	visual
742.836	n/a	185710	13	3	130	1282	visual
743.476	n/a	185870	12	3	130	1283	visual
744.204	n/a	186052	12	3	130	1284	visual
744.464	n/a	186117	13	3	130	1285	visual
745.136	n/a	186285	1	3	131	1285	auditory
745.544	n/a	186387	14	3	131	1286	auditory
745.82	n/a	186456	7	3	131	1287	auditory
746.068	n/a	186518	11	3	131	1288	auditory
746.16	n/a	186541	201	3	131	1288	auditory
746.556	n/a	186640	14	3	131	1289	auditory
746.92	n/a	186731	10	3	131	1290	auditory
747.272	n/a	186819	11	3	131	1291	auditory
747.908	n/a	186978	7	3	131	1292	auditory
748.148	n/a	187038	14	3	131	1293	auditory
748.336	n/a	187085	201	3	131	1293	auditory
748.428	n/a	187108	11	3	131	1294	auditory
748.78	n/a	187196	7	3	131	1295	auditory
749.424	n/a	187357	14	3	131	1296	auditory
749.596	n/a	187400	201	3	131	1296	auditory
749.82	n/a	187456	11	3	131	1297	auditory
750.468	n/a	187618	2	3	132	1297	visual
750.868	n/a	187718	13	3	132	1298	visual
751.244	n/a	187812	8	3	132	1299	visual
751.48	n/a	187871	201	3	132	1299	visual
752.024	n/a	188007	12	3	132	1300	visual
752.836	n/a	188210	12	3	132	1301	visual
753.116	n/a	188280	8	3	132	1302	visual
753.512	n/a	188379	13	3	132	1303	visual
753.532	n/a	188384	201	3	132	1303	visual
754.08	n/a	188521	12	3	132	1304	visual
754.808	n/a	188703	8	3	132	1305	visual
755.164	n/a	188792	201	3	132	1305	visual
755.176	n/a	188795	9	3	132	1306	visual
755.904	n/a	188977	13	3	132	1307	visual
756.268	n/a	189068	12	3	132	1308	visual
756.812	n/a	189204	12	3	132	1309	visual
757.1	n/a	189276	13	3	132	1310	visual
757.476	n/a	189370	12	3	132	1311	visual
758.104	n/a	189527	12	3	132	1312	visual
758.752	n/a	189689	13	3	132	1313	visual
759.564	n/a	189892	12	3	132	1314	visual
759.78	n/a	189946	1	3	133	1314	auditory
760.212	n/a	190054	14	3	133	1315	auditory
760.504	n/a	190127	7	3	133	1316	auditory
760.804	n/a	190202	201	3	133	1316	auditory
760.816	n/a	190205	11	3	133	1317	auditory
761.492	n/a	190374	7	3	133	1318	auditory
761.816	n/a	190455	201	3	133	1318	auditory
761.836	n/a	190460	11	3	133	1319	auditory
762.164	n/a	190542	14	3	133	1320	auditory
762.44	n/a	190611	11	3	133	1321	auditory
762.744	n/a	190687	14	3	133	1322	auditory
763.448	n/a	190863	11	3	133	1323	auditory
763.964	n/a	190992	7	3	133	1324	auditory
764.288	n/a	191073	201	3	133	1324	auditory
764.352	n/a	191089	10	3	133	1325	auditory
764.596	n/a	191150	11	3	133	1326	auditory
765.18	n/a	191296	14	3	133	1327	auditory
765.516	n/a	191380	11	3	133	1328	auditory
766.204	n/a	191552	2	3	134	1328	visual
766.696	n/a	191675	13	3	134	1329	visual
767.204	n/a	191802	8	3	134	1330	visual
767.436	n/a	191860	12	3	134	1331	visual
767.724	n/a	191932	201	3	134	1331	visual
767.848	n/a	191963	12	3	134	1332	visual
768.528	n/a	192133	8	3	134	1333	visual
768.888	n/a	192223	201	3	134	1333	visual
769.208	n/a	192303	12	3	134	1334	visual
769.512	n/a	192379	1	3	135	1334	auditory
769.856	n/a	192465	11	3	135	1335	auditory
770.304	n/a	192577	11	3	135	1336	auditory
770.716	n/a	192680	14	3	135	1337	auditory
771.496	n/a	192875	11	3	135	1338	auditory
771.908	n/a	192978	14	3	135	1339	auditory
772.456	n/a	193115	10	3	135	1340	auditory
773.18	n/a	193296	11	3	135	1341	auditory
773.764	n/a	193442	14	3	135	1342	auditory
774.184	n/a	193547	11	3	135	1343	auditory
774.608	n/a	193653	14	3	135	1344	auditory
774.876	n/a	193720	11	3	135	1345	auditory
775.648	n/a	193913	2	3	136	1345	visual
776.036	n/a	194010	12	3	136	1346	visual
776.748	n/a	194188	12	3	136	1347	visual
777.188	n/a	194298	9	3	136	1348	visual
777.492	n/a	194374	12	3	136	1349	visual
777.752	n/a	194439	13	3	136	1350	visual
777.988	n/a	194498	12	3	136	1351	visual
778.484	n/a	194622	13	3	136	1352	visual
779.032	n/a	194759	12	3	136	1353	visual
779.636	n/a	194910	13	3	136	1354	visual
780.084	n/a	195022	9	3	136	1355	visual
780.424	n/a	195107	12	3	136	1356	visual
780.736	n/a	195185	13	3	136	1357	visual
781.12	n/a	195281	12	3	136	1358	visual
781.84	n/a	195461	1	3	137	1358	auditory
782.328	n/a	195583	11	3	137	1359	auditory
782.612	n/a	195654	14	3	137	1360	auditory
782.888	n/a	195723	11	3	137	1361	auditory
783.128	n/a	195783	10	3	137	1362	auditory
783.664	n/a	195917	11	3	137	1363	auditory
784.016	n/a	196005	7	3	137	1364	auditory
784.58	n/a	196146	201	3	137	1364	auditory
784.72	n/a	196181	11	3	137	1365	auditory
785.48	n/a	196371	14	3	137	1366	auditory
785.848	n/a	196463	11	3	137	1367	auditory
786.544	n/a	196637	2	3	138	1367	visual
786.936	n/a	196735	12	3	138	1368	visual
787.4	n/a	196851	12	3	138	1369	visual
787.684	n/a	196922	8	3	138	1370	visual
787.956	n/a	196990	13	3	138	1371	visual
788.016	n/a	197005	201	3	138	1371	visual
788.544	n/a	197137	12	3	138	1372	visual
789.184	n/a	197297	13	3	138	1373	visual
789.972	n/a	197494	12	3	138	1374	visual
790.324	n/a	197582	9	3	138	1375	visual
790.916	n/a	197730	13	3	138	1376	visual
791.728	n/a	197933	12	3	138	1377	visual
791.956	n/a	197990	1	3	139	1377	auditory
792.34	n/a	198086	11	3	139	1378	auditory
792.64	n/a	198161	10	3	139	1379	auditory
793.444	n/a	198362	11	3	139	1380	auditory
794.244	n/a	198562	14	3	139	1381	auditory
794.924	n/a	198732	11	3	139	1382	auditory
795.672	n/a	198919	14	3	139	1383	auditory
796.316	n/a	199080	10	3	139	1384	auditory
796.652	n/a	199164	11	3	139	1385	auditory
797.44	n/a	199361	11	3	139	1386	auditory
797.892	n/a	199474	14	3	139	1387	auditory
798.676	n/a	199670	11	3	139	1388	auditory
799.288	n/a	199823	2	3	140	1388	visual
799.764	n/a	199942	12	3	140	1389	visual
799.98	n/a	199996	8	3	140	1390	visual
800.316	n/a	200080	201	3	140	1390	visual
800.344	n/a	200087	12	3	140	1391	visual
800.692	n/a	200174	12	3	140	1392	visual
801.292	n/a	200324	13	3	140	1393	visual
801.836	n/a	200460	12	3	140	1394	visual
802.1	n/a	200526	12	3	140	1395	visual
802.808	n/a	200703	9	3	140	1396	visual
803.16	n/a	200791	12	3	140	1397	visual
803.556	n/a	200890	1	3	141	1397	auditory
803.888	n/a	200973	11	3	141	1398	auditory
804.6	n/a	201151	7	3	141	1399	auditory
804.972	n/a	201244	201	3	141	1399	auditory
805.104	n/a	201277	11	3	141	1400	auditory
805.832	n/a	201459	11	3	141	1401	auditory
806.232	n/a	201559	11	3	141	1402	auditory
806.444	n/a	201612	11	3	141	1403	auditory
807.2	n/a	201801	2	3	142	1403	visual
807.524	n/a	201882	13	3	142	1404	visual
808.248	n/a	202063	12	3	142	1405	visual
808.512	n/a	202129	8	3	142	1406	visual
808.82	n/a	202206	201	3	142	1406	visual
809.26	n/a	202316	12	3	142	1407	visual
809.54	n/a	202386	12	3	142	1408	visual
809.84	n/a	202461	1	3	143	1408	auditory
810.252	n/a	202564	14	3	143	1409	auditory
810.568	n/a	202643	11	3	143	1410	auditory
810.808	n/a	202703	7	3	143	1411	auditory
811.212	n/a	202804	201	3	143	1411	auditory
811.512	n/a	202879	11	3	143	1412	auditory
812.128	n/a	203033	7	3	143	1413	auditory
812.704	n/a	203177	14	3	143	1414	auditory
812.776	n/a	203195	201	3	143	1414	auditory
813.204	n/a	203302	11	3	143	1415	auditory
813.848	n/a	203463	11	3	143	1416	auditory
814.304	n/a	203577	11	3	143	1417	auditory
814.608	n/a	203653	2	3	144	1417	visual
814.944	n/a	203737	13	3	144	1418	visual
815.256	n/a	203815	12	3	144	1419	visual
815.504	n/a	203877	12	3	144	1420	visual
816.052	n/a	204014	12	3	144	1421	visual
816.468	n/a	204118	8	3	144	1422	visual
816.76	n/a	204191	201	3	144	1422	visual
816.888	n/a	204223	13	3	144	1423	visual
817.492	n/a	204374	12	3	144	1424	visual
818.072	n/a	204519	8	3	144	1425	visual
818.472	n/a	204619	12	3	144	1426	visual
818.544	n/a	204637	201	3	144	1426	visual
819.1	n/a	204776	12	3	144	1427	visual
819.46	n/a	204866	1	3	145	1427	auditory
819.864	n/a	204967	14	3	145	1428	auditory
820.368	n/a	205093	7	3	145	1429	auditory
820.696	n/a	205175	201	3	145	1429	auditory
820.848	n/a	205213	11	3	145	1430	auditory
821.26	n/a	205316	7	3	145	1431	auditory
821.536	n/a	205385	11	3	145	1432	auditory
821.952	n/a	205489	11	3	145	1433	auditory
822.256	n/a	205565	11	3	145	1434	auditory
822.528	n/a	205633	11	3	145	1435	auditory
822.952	n/a	205739	11	3	145	1436	auditory
827.388	n/a	206848	202	3	145	1436	auditory
836.748	n/a	209188	1	3	146	1436	auditory
837.232	n/a	209309	11	3	146	1437	auditory
837.56	n/a	209391	11	3	146	1438	auditory
838.212	n/a	209554	14	3	146	1439	auditory
838.84	n/a	209711	14	3	146	1440	auditory
839.44	n/a	209861	11	3	146	1441	auditory
840.016	n/a	210005	14	3	146	1442	auditory
840.24	n/a	210061	7	3	146	1443	auditory
840.568	n/a	210143	11	3	146	1444	auditory
840.7	n/a	210176	201	3	146	1444	auditory
841.144	n/a	210287	11	3	146	1445	auditory
841.444	n/a	210362	2	3	147	1445	visual
842.156	n/a	210540	13	3	147	1446	visual
842.436	n/a	210610	12	3	147	1447	visual
842.884	n/a	210722	12	3	147	1448	visual
843.124	n/a	210782	9	3	147	1449	visual
843.88	n/a	210971	12	3	147	1450	visual
844.672	n/a	211169	13	3	147	1451	visual
845.188	n/a	211298	12	3	147	1452	visual
845.908	n/a	211478	1	3	148	1452	auditory
846.384	n/a	211597	11	3	148	1453	auditory
847.168	n/a	211793	11	3	148	1454	auditory
847.804	n/a	211952	10	3	148	1455	auditory
848.052	n/a	212014	14	3	148	1456	auditory
848.46	n/a	212116	11	3	148	1457	auditory
848.864	n/a	212217	14	3	148	1458	auditory
849.308	n/a	212328	11	3	148	1459	auditory
849.968	n/a	212493	11	3	148	1460	auditory
850.488	n/a	212623	10	3	148	1461	auditory
851.284	n/a	212822	14	3	148	1462	auditory
851.9	n/a	212976	14	3	148	1463	auditory
852.148	n/a	213038	14	3	148	1464	auditory
852.612	n/a	213154	11	3	148	1465	auditory
853.416	n/a	213355	2	3	149	1465	visual
853.904	n/a	213477	12	3	149	1466	visual
854.368	n/a	213593	12	3	149	1467	visual
854.764	n/a	213692	8	3	149	1468	visual
855.164	n/a	213792	12	3	149	1469	visual
855.568	n/a	213893	13	3	149	1470	visual
855.836	n/a	213960	13	3	149	1471	visual
856.072	n/a	214019	12	3	149	1472	visual
856.872	n/a	214219	9	3	149	1473	visual
857.348	n/a	214338	12	3	149	1474	visual
857.56	n/a	214391	9	3	149	1475	visual
858.244	n/a	214562	12	3	149	1476	visual
858.86	n/a	214716	1	3	150	1476	auditory
859.348	n/a	214838	11	3	150	1477	auditory
859.768	n/a	214943	14	3	150	1478	auditory
860.016	n/a	215005	11	3	150	1479	auditory
860.384	n/a	215097	10	3	150	1480	auditory
860.912	n/a	215229	11	3	150	1481	auditory
861.164	n/a	215292	7	3	150	1482	auditory
861.604	n/a	215402	201	3	150	1482	auditory
861.808	n/a	215453	11	3	150	1483	auditory
862.552	n/a	215639	14	3	150	1484	auditory
862.872	n/a	215719	11	3	150	1485	auditory
863.656	n/a	215915	2	3	151	1485	visual
864.044	n/a	216012	13	3	151	1486	visual
864.292	n/a	216074	12	3	151	1487	visual
864.808	n/a	216203	13	3	151	1488	visual
865.352	n/a	216339	12	3	151	1489	visual
866.004	n/a	216502	13	3	151	1490	visual
866.264	n/a	216567	8	3	151	1491	visual
866.48	n/a	216621	12	3	151	1492	visual
866.58	n/a	216646	201	3	151	1492	visual
866.84	n/a	216711	13	3	151	1493	visual
867.556	n/a	216890	12	3	151	1494	visual
868.32	n/a	217081	8	3	151	1495	visual
868.536	n/a	217135	12	3	151	1496	visual
868.652	n/a	217164	201	3	151	1496	visual
869.16	n/a	217291	1	3	152	1496	auditory
869.644	n/a	217412	14	3	152	1497	auditory
870.292	n/a	217574	7	3	152	1498	auditory
870.98	n/a	217746	11	3	152	1499	auditory
871.252	n/a	217814	11	3	152	1500	auditory
871.812	n/a	217954	11	3	152	1501	auditory
872.256	n/a	218065	7	3	152	1502	auditory
872.576	n/a	218145	14	3	152	1503	auditory
872.6	n/a	218151	201	3	152	1503	auditory
872.884	n/a	218222	11	3	152	1504	auditory
873.188	n/a	218298	11	3	152	1505	auditory
873.816	n/a	218455	2	3	153	1505	visual
874.332	n/a	218584	13	3	153	1506	visual
874.94	n/a	218736	9	3	153	1507	visual
875.244	n/a	218812	12	3	153	1508	visual
875.644	n/a	218912	12	3	153	1509	visual
875.996	n/a	219000	13	3	153	1510	visual
876.404	n/a	219102	8	3	153	1511	visual
876.748	n/a	219188	201	3	153	1511	visual
876.772	n/a	219194	12	3	153	1512	visual
877.332	n/a	219334	13	3	153	1513	visual
877.648	n/a	219413	12	3	153	1514	visual
878.344	n/a	219587	12	3	153	1515	visual
878.992	n/a	219749	12	3	153	1516	visual
879.52	n/a	219881	8	3	153	1517	visual
879.84	n/a	219961	201	3	153	1517	visual
880.248	n/a	220063	12	3	153	1518	visual
880.968	n/a	220243	1	3	154	1518	auditory
881.46	n/a	220366	14	3	154	1519	auditory
881.78	n/a	220446	7	3	154	1520	auditory
882.1	n/a	220526	11	3	154	1521	auditory
882.416	n/a	220605	201	3	154	1521	auditory
882.704	n/a	220677	14	3	154	1522	auditory
883.052	n/a	220764	10	3	154	1523	auditory
883.396	n/a	220850	11	3	154	1524	auditory
884.108	n/a	221028	7	3	154	1525	auditory
884.376	n/a	221095	14	3	154	1526	auditory
884.5	n/a	221126	201	3	154	1526	auditory
884.78	n/a	221196	11	3	154	1527	auditory
885.032	n/a	221259	7	3	154	1528	auditory
885.7	n/a	221426	14	3	154	1529	auditory
885.772	n/a	221444	201	3	154	1529	auditory
886.092	n/a	221524	11	3	154	1530	auditory
886.744	n/a	221687	2	3	155	1530	visual
887.092	n/a	221774	12	3	155	1531	visual
887.536	n/a	221885	9	3	155	1532	visual
887.756	n/a	221940	12	3	155	1533	visual
888.248	n/a	222063	13	3	155	1534	visual
888.484	n/a	222122	12	3	155	1535	visual
889.196	n/a	222300	8	3	155	1536	visual
889.616	n/a	222405	201	3	155	1536	visual
889.912	n/a	222479	12	3	155	1537	visual
890.308	n/a	222578	12	3	155	1538	visual
891.088	n/a	222773	12	3	155	1539	visual
891.432	n/a	222859	1	3	156	1539	auditory
891.784	n/a	222947	14	3	156	1540	auditory
891.996	n/a	223000	7	3	156	1541	auditory
892.252	n/a	223064	11	3	156	1542	auditory
892.912	n/a	223229	201	3	156	1542	auditory
893.04	n/a	223261	7	3	156	1543	auditory
893.292	n/a	223324	11	3	156	1544	auditory
893.656	n/a	223415	14	3	156	1545	auditory
893.912	n/a	223479	201	3	156	1545	auditory
894.04	n/a	223511	11	3	156	1546	auditory
894.284	n/a	223572	14	3	156	1547	auditory
895.084	n/a	223772	11	3	156	1548	auditory
895.568	n/a	223893	7	3	156	1549	auditory
895.976	n/a	223995	10	3	156	1550	auditory
896.048	n/a	224013	201	3	156	1550	auditory
896.22	n/a	224056	11	3	156	1551	auditory
896.772	n/a	224194	14	3	156	1552	auditory
897.06	n/a	224266	11	3	156	1553	auditory
897.456	n/a	224365	2	3	157	1553	visual
897.912	n/a	224479	13	3	157	1554	visual
898.18	n/a	224546	12	3	157	1555	visual
898.544	n/a	224637	12	3	157	1556	visual
899.188	n/a	224798	8	3	157	1557	visual
899.56	n/a	224891	201	3	157	1557	visual
899.576	n/a	224895	13	3	157	1558	visual
899.824	n/a	224957	9	3	157	1559	visual
900.616	n/a	225155	12	3	157	1560	visual
900.98	n/a	225246	12	3	157	1561	visual
901.356	n/a	225340	13	3	157	1562	visual
901.644	n/a	225412	12	3	157	1563	visual
901.876	n/a	225470	1	3	158	1563	auditory
902.384	n/a	225597	11	3	158	1564	auditory
902.908	n/a	225728	11	3	158	1565	auditory
903.232	n/a	225809	14	3	158	1566	auditory
903.852	n/a	225964	11	3	158	1567	auditory
904.144	n/a	226037	14	3	158	1568	auditory
904.608	n/a	226153	10	3	158	1569	auditory
905.256	n/a	226315	11	3	158	1570	auditory
905.868	n/a	226468	14	3	158	1571	auditory
906.316	n/a	226580	11	3	158	1572	auditory
906.78	n/a	226696	14	3	158	1573	auditory
907.084	n/a	226772	11	3	158	1574	auditory
907.712	n/a	226929	2	3	159	1574	visual
908.228	n/a	227058	13	3	159	1575	visual
908.452	n/a	227114	12	3	159	1576	visual
908.884	n/a	227222	12	3	159	1577	visual
909.5	n/a	227376	13	3	159	1578	visual
909.728	n/a	227433	8	3	159	1579	visual
909.988	n/a	227498	201	3	159	1579	visual
910.292	n/a	227574	12	3	159	1580	visual
910.756	n/a	227690	12	3	159	1581	visual
911.376	n/a	227845	13	3	159	1582	visual
911.612	n/a	227904	1	3	160	1582	auditory
911.948	n/a	227988	11	3	160	1583	auditory
912.216	n/a	228055	10	3	160	1584	auditory
912.908	n/a	228228	11	3	160	1585	auditory
913.624	n/a	228407	14	3	160	1586	auditory
914.284	n/a	228572	11	3	160	1587	auditory
914.996	n/a	228750	14	3	160	1588	auditory
915.644	n/a	228912	10	3	160	1589	auditory
915.976	n/a	228995	11	3	160	1590	auditory
916.672	n/a	229169	11	3	160	1591	auditory
917.104	n/a	229277	14	3	160	1592	auditory
917.72	n/a	229431	11	3	160	1593	auditory
918.484	n/a	229622	2	3	161	1593	visual
918.92	n/a	229731	13	3	161	1594	visual
919.288	n/a	229823	12	3	161	1595	visual
919.836	n/a	229960	12	3	161	1596	visual
920.476	n/a	230120	13	3	161	1597	visual
921.048	n/a	230263	8	3	161	1598	visual
921.388	n/a	230348	201	3	161	1598	visual
921.528	n/a	230383	12	3	161	1599	visual
922.06	n/a	230516	13	3	161	1600	visual
922.372	n/a	230594	12	3	161	1601	visual
922.72	n/a	230681	1	3	162	1601	auditory
923.176	n/a	230795	11	3	162	1602	auditory
923.836	n/a	230960	7	3	162	1603	auditory
924.336	n/a	231085	11	3	162	1604	auditory
924.5	n/a	231126	201	3	162	1604	auditory
925.0	n/a	231251	11	3	162	1605	auditory
925.316	n/a	231330	11	3	162	1606	auditory
925.612	n/a	231404	11	3	162	1607	auditory
926.004	n/a	231502	2	3	163	1607	visual
926.676	n/a	231670	13	3	163	1608	visual
926.944	n/a	231737	12	3	163	1609	visual
927.424	n/a	231857	8	3	163	1610	visual
927.756	n/a	231940	201	3	163	1610	visual
927.808	n/a	231953	13	3	163	1611	visual
928.056	n/a	232015	12	3	163	1612	visual
928.536	n/a	232135	12	3	163	1613	visual
929.168	n/a	232293	13	3	163	1614	visual
929.432	n/a	232359	12	3	163	1615	visual
929.828	n/a	232458	8	3	163	1616	visual
930.376	n/a	232595	12	3	163	1617	visual
930.632	n/a	232659	1	3	164	1617	auditory
931.152	n/a	232789	14	3	164	1618	auditory
931.72	n/a	232931	7	3	164	1619	auditory
932.024	n/a	233007	201	3	164	1619	auditory
932.156	n/a	233040	11	3	164	1620	auditory
932.428	n/a	233108	11	3	164	1621	auditory
932.92	n/a	233231	11	3	164	1622	auditory
933.284	n/a	233322	11	3	164	1623	auditory
933.5	n/a	233376	7	3	164	1624	auditory
933.864	n/a	233467	201	3	164	1624	auditory
933.908	n/a	233478	11	3	164	1625	auditory
934.34	n/a	233586	11	3	164	1626	auditory
934.656	n/a	233665	2	3	165	1626	visual
935.232	n/a	233809	12	3	165	1627	visual
935.52	n/a	233881	13	3	165	1628	visual
935.96	n/a	233991	12	3	165	1629	visual
936.64	n/a	234161	8	3	165	1630	visual
936.972	n/a	234244	12	3	165	1631	visual
937.492	n/a	234374	13	3	165	1632	visual
937.832	n/a	234459	8	3	165	1633	visual
938.048	n/a	234513	12	3	165	1634	visual
938.28	n/a	234571	9	3	165	1635	visual
938.304	n/a	234577	201	3	165	1635	visual
938.96	n/a	234741	12	3	165	1636	visual
939.2	n/a	234801	1	3	166	1636	auditory
939.52	n/a	234881	14	3	166	1637	auditory
939.736	n/a	234935	11	3	166	1638	auditory
940.116	n/a	235030	7	3	166	1639	auditory
940.476	n/a	235120	201	3	166	1639	auditory
940.924	n/a	235232	11	3	166	1640	auditory
941.484	n/a	235372	7	3	166	1641	auditory
942.024	n/a	235507	14	3	166	1642	auditory
942.048	n/a	235513	201	3	166	1642	auditory
942.532	n/a	235634	11	3	166	1643	auditory
943.3	n/a	235826	11	3	166	1644	auditory
943.76	n/a	235941	11	3	166	1645	auditory
944.068	n/a	236018	2	3	167	1645	visual
944.488	n/a	236123	12	3	167	1646	visual
945.052	n/a	236264	13	3	167	1647	visual
945.664	n/a	236417	8	3	167	1648	visual
945.88	n/a	236471	12	3	167	1649	visual
945.968	n/a	236493	201	3	167	1649	visual
946.108	n/a	236528	13	3	167	1650	visual
946.344	n/a	236587	12	3	167	1651	visual
946.988	n/a	236748	12	3	167	1652	visual
947.324	n/a	236832	13	3	167	1653	visual
947.684	n/a	236922	8	3	167	1654	visual
948.12	n/a	237031	201	3	167	1654	visual
948.396	n/a	237100	9	3	167	1655	visual
949.208	n/a	237303	12	3	167	1656	visual
